RecordNo,Województwo,Area,Company,Recommendation,Score,Wiek,Wykształcenie,Funkcja,detrac,neutral,promotor,total
2719,lubelskie,100-250 Ha,Porzeczki,7,Neutral,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
2719,lubelskie,100-250 Ha,Maliny,NA,NA,50+,Średnie ogólne,Dyrektor / wicedyrektor,NA,NA,NA,1
2719,lubelskie,100-250 Ha,Aronia,NA,NA,50+,Średnie ogólne,Dyrektor / wicedyrektor,NA,NA,NA,1
2719,lubelskie,100-250 Ha,Jagody,6,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2727,lubelskie,NA,Jablka,9,Promotor,50+,Średnie techniczne,Agronom – ekspert,0,0,1,1
2727,lubelskie,NA,Truskawki,1,Detractor,50+,Średnie techniczne,Agronom – ekspert,1,0,0,1
2727,lubelskie,NA,Sliwki,7,Neutral,50+,Średnie techniczne,Agronom – ekspert,0,1,0,1
2727,lubelskie,NA,Gruszki,5,Detractor,50+,Średnie techniczne,Agronom – ekspert,1,0,0,1
2727,lubelskie,NA,Wisnie,4,Detractor,50+,Średnie techniczne,Agronom – ekspert,1,0,0,1
2727,lubelskie,NA,Borowki,8,Neutral,50+,Średnie techniczne,Agronom – ekspert,0,1,0,1
2727,lubelskie,NA,Porzeczki,NA,NA,50+,Średnie techniczne,Agronom – ekspert,NA,NA,NA,1
2727,lubelskie,NA,Maliny,3,Detractor,50+,Średnie techniczne,Agronom – ekspert,1,0,0,1
2727,lubelskie,NA,Aronia,3,Detractor,50+,Średnie techniczne,Agronom – ekspert,1,0,0,1
2727,lubelskie,NA,Jagody,1,Detractor,50+,Średnie techniczne,Agronom – ekspert,1,0,0,1
2744,lubuskie,100-250 Ha,Jablka,8,Neutral,40-49,Wyższe,Dyrektor / wicedyrektor,0,1,0,1
2744,lubuskie,100-250 Ha,Truskawki,3,Detractor,40-49,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2744,lubuskie,100-250 Ha,Sliwki,NA,NA,40-49,Wyższe,Dyrektor / wicedyrektor,NA,NA,NA,1
2744,lubuskie,100-250 Ha,Gruszki,7,Neutral,40-49,Wyższe,Dyrektor / wicedyrektor,0,1,0,1
2744,lubuskie,100-250 Ha,Wisnie,1,Detractor,40-49,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2744,lubuskie,100-250 Ha,Borowki,4,Detractor,40-49,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2744,lubuskie,100-250 Ha,Porzeczki,5,Detractor,40-49,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2744,lubuskie,100-250 Ha,Maliny,10,Promotor,40-49,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2744,lubuskie,100-250 Ha,Aronia,NA,NA,40-49,Wyższe,Dyrektor / wicedyrektor,NA,NA,NA,1
2744,lubuskie,100-250 Ha,Jagody,10,Promotor,40-49,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2750,lubuskie,Więcej niż 250 Ha,Jablka,1,Detractor,40-49,Wyższe,Główny agronom,1,0,0,1
2750,lubuskie,Więcej niż 250 Ha,Truskawki,3,Detractor,40-49,Wyższe,Główny agronom,1,0,0,1
2750,lubuskie,Więcej niż 250 Ha,Sliwki,3,Detractor,40-49,Wyższe,Główny agronom,1,0,0,1
2750,lubuskie,Więcej niż 250 Ha,Gruszki,4,Detractor,40-49,Wyższe,Główny agronom,1,0,0,1
2750,lubuskie,Więcej niż 250 Ha,Wisnie,7,Neutral,40-49,Wyższe,Główny agronom,0,1,0,1
2750,lubuskie,Więcej niż 250 Ha,Borowki,1,Detractor,40-49,Wyższe,Główny agronom,1,0,0,1
2750,lubuskie,Więcej niż 250 Ha,Porzeczki,2,Detractor,40-49,Wyższe,Główny agronom,1,0,0,1
2750,lubuskie,Więcej niż 250 Ha,Maliny,NA,NA,40-49,Wyższe,Główny agronom,NA,NA,NA,1
2750,lubuskie,Więcej niż 250 Ha,Aronia,7,Neutral,40-49,Wyższe,Główny agronom,0,1,0,1
2750,lubuskie,Więcej niż 250 Ha,Jagody,8,Neutral,40-49,Wyższe,Główny agronom,0,1,0,1
2769,lubuskie,Więcej niż 250 Ha,Jablka,NA,NA,50+,Wyższe rolnicze,Właściciel,NA,NA,NA,1
2769,lubuskie,Więcej niż 250 Ha,Truskawki,5,Detractor,50+,Wyższe rolnicze,Właściciel,1,0,0,1
2769,lubuskie,Więcej niż 250 Ha,Sliwki,1,Detractor,50+,Wyższe rolnicze,Właściciel,1,0,0,1
2769,lubuskie,Więcej niż 250 Ha,Gruszki,8,Neutral,50+,Wyższe rolnicze,Właściciel,0,1,0,1
2769,lubuskie,Więcej niż 250 Ha,Wisnie,6,Detractor,50+,Wyższe rolnicze,Właściciel,1,0,0,1
2769,lubuskie,Więcej niż 250 Ha,Borowki,5,Detractor,50+,Wyższe rolnicze,Właściciel,1,0,0,1
2769,lubuskie,Więcej niż 250 Ha,Porzeczki,NA,NA,50+,Wyższe rolnicze,Właściciel,NA,NA,NA,1
2769,lubuskie,Więcej niż 250 Ha,Maliny,7,Neutral,50+,Wyższe rolnicze,Właściciel,0,1,0,1
2769,lubuskie,Więcej niż 250 Ha,Aronia,5,Detractor,50+,Wyższe rolnicze,Właściciel,1,0,0,1
2769,lubuskie,Więcej niż 250 Ha,Jagody,6,Detractor,50+,Wyższe rolnicze,Właściciel,1,0,0,1
2773,lubuskie,NA,Jablka,9,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
2773,lubuskie,NA,Truskawki,10,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
2773,lubuskie,NA,Sliwki,8,Neutral,50+,Średnie ogólne,Agronom – ekspert,0,1,0,1
2773,lubuskie,NA,Gruszki,2,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
2773,lubuskie,NA,Wisnie,10,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
2773,lubuskie,NA,Borowki,10,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
2773,lubuskie,NA,Porzeczki,3,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
2773,lubuskie,NA,Maliny,9,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
2773,lubuskie,NA,Aronia,4,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
2773,lubuskie,NA,Jagody,9,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
2780,lubuskie,Więcej niż 250 Ha,Jablka,1,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2780,lubuskie,Więcej niż 250 Ha,Truskawki,6,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2780,lubuskie,Więcej niż 250 Ha,Sliwki,2,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2780,lubuskie,Więcej niż 250 Ha,Gruszki,6,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2780,lubuskie,Więcej niż 250 Ha,Wisnie,NA,NA,50+,Wyższe,Dyrektor / wicedyrektor,NA,NA,NA,1
2780,lubuskie,Więcej niż 250 Ha,Borowki,3,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2780,lubuskie,Więcej niż 250 Ha,Porzeczki,8,Neutral,50+,Wyższe,Dyrektor / wicedyrektor,0,1,0,1
2780,lubuskie,Więcej niż 250 Ha,Maliny,9,Promotor,50+,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2780,lubuskie,Więcej niż 250 Ha,Aronia,9,Promotor,50+,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2780,lubuskie,Więcej niż 250 Ha,Jagody,7,Neutral,50+,Wyższe,Dyrektor / wicedyrektor,0,1,0,1
2790,łódzkie,Więcej niż 250 Ha,Jablka,2,Detractor,50+,Średnie ogólne,???,1,0,0,1
2790,łódzkie,Więcej niż 250 Ha,Truskawki,NA,NA,50+,Średnie ogólne,???,NA,NA,NA,1
2790,łódzkie,Więcej niż 250 Ha,Sliwki,10,Promotor,50+,Średnie ogólne,???,0,0,1,1
2790,łódzkie,Więcej niż 250 Ha,Gruszki,6,Detractor,50+,Średnie ogólne,???,1,0,0,1
2790,łódzkie,Więcej niż 250 Ha,Wisnie,NA,NA,50+,Średnie ogólne,???,NA,NA,NA,1
2790,łódzkie,Więcej niż 250 Ha,Borowki,1,Detractor,50+,Średnie ogólne,???,1,0,0,1
2790,łódzkie,Więcej niż 250 Ha,Porzeczki,2,Detractor,50+,Średnie ogólne,???,1,0,0,1
2790,łódzkie,Więcej niż 250 Ha,Maliny,5,Detractor,50+,Średnie ogólne,???,1,0,0,1
2790,łódzkie,Więcej niż 250 Ha,Aronia,6,Detractor,50+,Średnie ogólne,???,1,0,0,1
2790,łódzkie,Więcej niż 250 Ha,Jagody,7,Neutral,50+,Średnie ogólne,???,0,1,0,1
2795,łódzkie,25-50 Ha,Jablka,NA,NA,50+,Wyższe rolnicze,Właściciel,NA,NA,NA,1
2795,łódzkie,25-50 Ha,Truskawki,2,Detractor,50+,Wyższe rolnicze,Właściciel,1,0,0,1
2795,łódzkie,25-50 Ha,Sliwki,1,Detractor,50+,Wyższe rolnicze,Właściciel,1,0,0,1
2795,łódzkie,25-50 Ha,Gruszki,9,Promotor,50+,Wyższe rolnicze,Właściciel,0,0,1,1
2795,łódzkie,25-50 Ha,Wisnie,1,Detractor,50+,Wyższe rolnicze,Właściciel,1,0,0,1
2795,łódzkie,25-50 Ha,Borowki,9,Promotor,50+,Wyższe rolnicze,Właściciel,0,0,1,1
2795,łódzkie,25-50 Ha,Porzeczki,8,Neutral,50+,Wyższe rolnicze,Właściciel,0,1,0,1
2795,łódzkie,25-50 Ha,Maliny,1,Detractor,50+,Wyższe rolnicze,Właściciel,1,0,0,1
2795,łódzkie,25-50 Ha,Aronia,6,Detractor,50+,Wyższe rolnicze,Właściciel,1,0,0,1
2795,łódzkie,25-50 Ha,Jagody,5,Detractor,50+,Wyższe rolnicze,Właściciel,1,0,0,1
2798,łódzkie,25-50 Ha,Jablka,4,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2798,łódzkie,25-50 Ha,Truskawki,5,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2798,łódzkie,25-50 Ha,Sliwki,5,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2798,łódzkie,25-50 Ha,Gruszki,6,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2798,łódzkie,25-50 Ha,Wisnie,4,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2798,łódzkie,25-50 Ha,Borowki,5,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2798,łódzkie,25-50 Ha,Porzeczki,7,Neutral,50+,Średnie techniczne,Właściciel,0,1,0,1
2798,łódzkie,25-50 Ha,Maliny,6,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2798,łódzkie,25-50 Ha,Aronia,2,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2798,łódzkie,25-50 Ha,Jagody,1,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2801,łódzkie,Więcej niż 250 Ha,Jablka,1,Detractor,<30,Średnie techniczne,Główny agronom,1,0,0,1
2801,łódzkie,Więcej niż 250 Ha,Truskawki,9,Promotor,<30,Średnie techniczne,Główny agronom,0,0,1,1
2801,łódzkie,Więcej niż 250 Ha,Sliwki,6,Detractor,<30,Średnie techniczne,Główny agronom,1,0,0,1
2801,łódzkie,Więcej niż 250 Ha,Gruszki,7,Neutral,<30,Średnie techniczne,Główny agronom,0,1,0,1
2801,łódzkie,Więcej niż 250 Ha,Wisnie,1,Detractor,<30,Średnie techniczne,Główny agronom,1,0,0,1
2801,łódzkie,Więcej niż 250 Ha,Borowki,7,Neutral,<30,Średnie techniczne,Główny agronom,0,1,0,1
2801,łódzkie,Więcej niż 250 Ha,Porzeczki,4,Detractor,<30,Średnie techniczne,Główny agronom,1,0,0,1
2801,łódzkie,Więcej niż 250 Ha,Maliny,2,Detractor,<30,Średnie techniczne,Główny agronom,1,0,0,1
2801,łódzkie,Więcej niż 250 Ha,Aronia,8,Neutral,<30,Średnie techniczne,Główny agronom,0,1,0,1
2801,łódzkie,Więcej niż 250 Ha,Jagody,2,Detractor,<30,Średnie techniczne,Główny agronom,1,0,0,1
2804,łódzkie,Więcej niż 250 Ha,Jablka,6,Detractor,<30,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2804,łódzkie,Więcej niż 250 Ha,Truskawki,4,Detractor,<30,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2804,łódzkie,Więcej niż 250 Ha,Sliwki,5,Detractor,<30,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2804,łódzkie,Więcej niż 250 Ha,Gruszki,8,Neutral,<30,Wyższe rolnicze,Agronom – ekspert,0,1,0,1
2804,łódzkie,Więcej niż 250 Ha,Wisnie,5,Detractor,<30,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2804,łódzkie,Więcej niż 250 Ha,Borowki,9,Promotor,<30,Wyższe rolnicze,Agronom – ekspert,0,0,1,1
2804,łódzkie,Więcej niż 250 Ha,Porzeczki,4,Detractor,<30,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2804,łódzkie,Więcej niż 250 Ha,Maliny,10,Promotor,<30,Wyższe rolnicze,Agronom – ekspert,0,0,1,1
2804,łódzkie,Więcej niż 250 Ha,Aronia,5,Detractor,<30,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2804,łódzkie,Więcej niż 250 Ha,Jagody,5,Detractor,<30,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2809,małopolskie,Więcej niż 250 Ha,Jablka,7,Neutral,30-39,Wyższe,???,0,1,0,1
2809,małopolskie,Więcej niż 250 Ha,Truskawki,10,Promotor,30-39,Wyższe,???,0,0,1,1
2809,małopolskie,Więcej niż 250 Ha,Sliwki,6,Detractor,30-39,Wyższe,???,1,0,0,1
2809,małopolskie,Więcej niż 250 Ha,Gruszki,4,Detractor,30-39,Wyższe,???,1,0,0,1
2809,małopolskie,Więcej niż 250 Ha,Wisnie,10,Promotor,30-39,Wyższe,???,0,0,1,1
2809,małopolskie,Więcej niż 250 Ha,Borowki,6,Detractor,30-39,Wyższe,???,1,0,0,1
2809,małopolskie,Więcej niż 250 Ha,Porzeczki,2,Detractor,30-39,Wyższe,???,1,0,0,1
2809,małopolskie,Więcej niż 250 Ha,Maliny,4,Detractor,30-39,Wyższe,???,1,0,0,1
2809,małopolskie,Więcej niż 250 Ha,Aronia,7,Neutral,30-39,Wyższe,???,0,1,0,1
2809,małopolskie,Więcej niż 250 Ha,Jagody,1,Detractor,30-39,Wyższe,???,1,0,0,1
2815,małopolskie,NA,Jablka,9,Promotor,50+,Średnie techniczne,Właściciel,0,0,1,1
2815,małopolskie,NA,Truskawki,6,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2815,małopolskie,NA,Sliwki,6,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2815,małopolskie,NA,Gruszki,6,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2815,małopolskie,NA,Wisnie,9,Promotor,50+,Średnie techniczne,Właściciel,0,0,1,1
2815,małopolskie,NA,Borowki,1,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2815,małopolskie,NA,Porzeczki,2,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2815,małopolskie,NA,Maliny,6,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2815,małopolskie,NA,Aronia,5,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2815,małopolskie,NA,Jagody,1,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2822,małopolskie,100-250 Ha,Jablka,3,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2822,małopolskie,100-250 Ha,Truskawki,2,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2822,małopolskie,100-250 Ha,Sliwki,1,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2822,małopolskie,100-250 Ha,Gruszki,5,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2822,małopolskie,100-250 Ha,Wisnie,1,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2822,małopolskie,100-250 Ha,Borowki,1,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2822,małopolskie,100-250 Ha,Porzeczki,7,Neutral,50+,Średnie techniczne,Właściciel,0,1,0,1
2822,małopolskie,100-250 Ha,Maliny,2,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2822,małopolskie,100-250 Ha,Aronia,6,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2822,małopolskie,100-250 Ha,Jagody,9,Promotor,50+,Średnie techniczne,Właściciel,0,0,1,1
2824,małopolskie,5-25 Ha,Jablka,5,Detractor,30-39,Średnie techniczne,Właściciel,1,0,0,1
2824,małopolskie,5-25 Ha,Truskawki,6,Detractor,30-39,Średnie techniczne,Właściciel,1,0,0,1
2824,małopolskie,5-25 Ha,Sliwki,6,Detractor,30-39,Średnie techniczne,Właściciel,1,0,0,1
2824,małopolskie,5-25 Ha,Gruszki,7,Neutral,30-39,Średnie techniczne,Właściciel,0,1,0,1
2824,małopolskie,5-25 Ha,Wisnie,NA,NA,30-39,Średnie techniczne,Właściciel,NA,NA,NA,1
2824,małopolskie,5-25 Ha,Borowki,6,Detractor,30-39,Średnie techniczne,Właściciel,1,0,0,1
2824,małopolskie,5-25 Ha,Porzeczki,9,Promotor,30-39,Średnie techniczne,Właściciel,0,0,1,1
2824,małopolskie,5-25 Ha,Maliny,4,Detractor,30-39,Średnie techniczne,Właściciel,1,0,0,1
2824,małopolskie,5-25 Ha,Aronia,10,Promotor,30-39,Średnie techniczne,Właściciel,0,0,1,1
2824,małopolskie,5-25 Ha,Jagody,3,Detractor,30-39,Średnie techniczne,Właściciel,1,0,0,1
2832,mazowieckie,50-100 Ha,Jablka,1,Detractor,<30,Średnie ogólne,???,1,0,0,1
2832,mazowieckie,50-100 Ha,Truskawki,NA,NA,<30,Średnie ogólne,???,NA,NA,NA,1
2832,mazowieckie,50-100 Ha,Sliwki,NA,NA,<30,Średnie ogólne,???,NA,NA,NA,1
2832,mazowieckie,50-100 Ha,Gruszki,9,Promotor,<30,Średnie ogólne,???,0,0,1,1
2832,mazowieckie,50-100 Ha,Wisnie,1,Detractor,<30,Średnie ogólne,???,1,0,0,1
2832,mazowieckie,50-100 Ha,Borowki,2,Detractor,<30,Średnie ogólne,???,1,0,0,1
2832,mazowieckie,50-100 Ha,Porzeczki,3,Detractor,<30,Średnie ogólne,???,1,0,0,1
2832,mazowieckie,50-100 Ha,Maliny,8,Neutral,<30,Średnie ogólne,???,0,1,0,1
2832,mazowieckie,50-100 Ha,Aronia,6,Detractor,<30,Średnie ogólne,???,1,0,0,1
2832,mazowieckie,50-100 Ha,Jagody,9,Promotor,<30,Średnie ogólne,???,0,0,1,1
2835,mazowieckie,Więcej niż 250 Ha,Jablka,1,Detractor,50+,Średnie techniczne,???,1,0,0,1
2835,mazowieckie,Więcej niż 250 Ha,Truskawki,10,Promotor,50+,Średnie techniczne,???,0,0,1,1
2835,mazowieckie,Więcej niż 250 Ha,Sliwki,4,Detractor,50+,Średnie techniczne,???,1,0,0,1
2835,mazowieckie,Więcej niż 250 Ha,Gruszki,10,Promotor,50+,Średnie techniczne,???,0,0,1,1
2835,mazowieckie,Więcej niż 250 Ha,Wisnie,1,Detractor,50+,Średnie techniczne,???,1,0,0,1
2835,mazowieckie,Więcej niż 250 Ha,Borowki,NA,NA,50+,Średnie techniczne,???,NA,NA,NA,1
2835,mazowieckie,Więcej niż 250 Ha,Porzeczki,7,Neutral,50+,Średnie techniczne,???,0,1,0,1
2835,mazowieckie,Więcej niż 250 Ha,Maliny,2,Detractor,50+,Średnie techniczne,???,1,0,0,1
2835,mazowieckie,Więcej niż 250 Ha,Aronia,5,Detractor,50+,Średnie techniczne,???,1,0,0,1
2835,mazowieckie,Więcej niż 250 Ha,Jagody,9,Promotor,50+,Średnie techniczne,???,0,0,1,1
2837,mazowieckie,50-100 Ha,Jablka,NA,NA,50+,Średnie techniczne,Dyrektor / wicedyrektor,NA,NA,NA,1
2837,mazowieckie,50-100 Ha,Truskawki,NA,NA,50+,Średnie techniczne,Dyrektor / wicedyrektor,NA,NA,NA,1
2837,mazowieckie,50-100 Ha,Sliwki,6,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
2837,mazowieckie,50-100 Ha,Gruszki,7,Neutral,50+,Średnie techniczne,Dyrektor / wicedyrektor,0,1,0,1
2837,mazowieckie,50-100 Ha,Wisnie,5,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
2837,mazowieckie,50-100 Ha,Borowki,7,Neutral,50+,Średnie techniczne,Dyrektor / wicedyrektor,0,1,0,1
2837,mazowieckie,50-100 Ha,Porzeczki,6,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
2837,mazowieckie,50-100 Ha,Maliny,8,Neutral,50+,Średnie techniczne,Dyrektor / wicedyrektor,0,1,0,1
2837,mazowieckie,50-100 Ha,Aronia,3,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
2837,mazowieckie,50-100 Ha,Jagody,1,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
2853,mazowieckie,NA,Jablka,NA,NA,50+,Średnie ogólne,Dyrektor / wicedyrektor,NA,NA,NA,1
2853,mazowieckie,NA,Truskawki,7,Neutral,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
2853,mazowieckie,NA,Sliwki,6,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2853,mazowieckie,NA,Gruszki,6,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2853,mazowieckie,NA,Wisnie,7,Neutral,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
2853,mazowieckie,NA,Borowki,4,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2853,mazowieckie,NA,Porzeczki,10,Promotor,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
2853,mazowieckie,NA,Maliny,5,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2853,mazowieckie,NA,Aronia,5,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2853,mazowieckie,NA,Jagody,4,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2862,mazowieckie,5-25 Ha,Jablka,8,Neutral,30-39,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
2862,mazowieckie,5-25 Ha,Truskawki,1,Detractor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2862,mazowieckie,5-25 Ha,Sliwki,10,Promotor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
2862,mazowieckie,5-25 Ha,Gruszki,6,Detractor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2862,mazowieckie,5-25 Ha,Wisnie,5,Detractor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2862,mazowieckie,5-25 Ha,Borowki,6,Detractor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2862,mazowieckie,5-25 Ha,Porzeczki,10,Promotor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
2862,mazowieckie,5-25 Ha,Maliny,6,Detractor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2862,mazowieckie,5-25 Ha,Aronia,6,Detractor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2862,mazowieckie,5-25 Ha,Jagody,10,Promotor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
2868,mazowieckie,NA,Jablka,8,Neutral,<30,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
2868,mazowieckie,NA,Truskawki,6,Detractor,<30,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2868,mazowieckie,NA,Sliwki,6,Detractor,<30,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2868,mazowieckie,NA,Gruszki,6,Detractor,<30,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2868,mazowieckie,NA,Wisnie,8,Neutral,<30,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
2868,mazowieckie,NA,Borowki,1,Detractor,<30,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2868,mazowieckie,NA,Porzeczki,2,Detractor,<30,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2868,mazowieckie,NA,Maliny,2,Detractor,<30,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2868,mazowieckie,NA,Aronia,NA,NA,<30,Średnie ogólne,Dyrektor / wicedyrektor,NA,NA,NA,1
2868,mazowieckie,NA,Jagody,8,Neutral,<30,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
2871,mazowieckie,Więcej niż 250 Ha,Jablka,7,Neutral,50+,Wyższe,Główny agronom,0,1,0,1
2871,mazowieckie,Więcej niż 250 Ha,Truskawki,1,Detractor,50+,Wyższe,Główny agronom,1,0,0,1
2871,mazowieckie,Więcej niż 250 Ha,Sliwki,9,Promotor,50+,Wyższe,Główny agronom,0,0,1,1
2871,mazowieckie,Więcej niż 250 Ha,Gruszki,10,Promotor,50+,Wyższe,Główny agronom,0,0,1,1
2871,mazowieckie,Więcej niż 250 Ha,Wisnie,10,Promotor,50+,Wyższe,Główny agronom,0,0,1,1
2871,mazowieckie,Więcej niż 250 Ha,Borowki,6,Detractor,50+,Wyższe,Główny agronom,1,0,0,1
2871,mazowieckie,Więcej niż 250 Ha,Porzeczki,4,Detractor,50+,Wyższe,Główny agronom,1,0,0,1
2871,mazowieckie,Więcej niż 250 Ha,Maliny,10,Promotor,50+,Wyższe,Główny agronom,0,0,1,1
2871,mazowieckie,Więcej niż 250 Ha,Aronia,6,Detractor,50+,Wyższe,Główny agronom,1,0,0,1
2871,mazowieckie,Więcej niż 250 Ha,Jagody,6,Detractor,50+,Wyższe,Główny agronom,1,0,0,1
2879,mazowieckie,Więcej niż 250 Ha,Jablka,1,Detractor,50+,Wyższe,Właściciel,1,0,0,1
2879,mazowieckie,Więcej niż 250 Ha,Truskawki,NA,NA,50+,Wyższe,Właściciel,NA,NA,NA,1
2879,mazowieckie,Więcej niż 250 Ha,Sliwki,6,Detractor,50+,Wyższe,Właściciel,1,0,0,1
2879,mazowieckie,Więcej niż 250 Ha,Gruszki,3,Detractor,50+,Wyższe,Właściciel,1,0,0,1
2879,mazowieckie,Więcej niż 250 Ha,Wisnie,2,Detractor,50+,Wyższe,Właściciel,1,0,0,1
2879,mazowieckie,Więcej niż 250 Ha,Borowki,2,Detractor,50+,Wyższe,Właściciel,1,0,0,1
2879,mazowieckie,Więcej niż 250 Ha,Porzeczki,2,Detractor,50+,Wyższe,Właściciel,1,0,0,1
2879,mazowieckie,Więcej niż 250 Ha,Maliny,8,Neutral,50+,Wyższe,Właściciel,0,1,0,1
2879,mazowieckie,Więcej niż 250 Ha,Aronia,1,Detractor,50+,Wyższe,Właściciel,1,0,0,1
2879,mazowieckie,Więcej niż 250 Ha,Jagody,6,Detractor,50+,Wyższe,Właściciel,1,0,0,1
